Z,N,A,actual_binding_energy_per_A_keV,uam_v4_prediction_keV_per_A,frdm2012_prediction_keV_per_A,uam_v4_residual_keV_per_A,frdm2012_residual_keV_per_A,uam_v4_absolute_residual_keV_per_A,frdm2012_absolute_residual_keV_per_A,lower_error_model
10,18,28,7388.3463,7410.0257651807515,7448.214285714285,21.679465180751322,59.86798571428517,21.679465180751322,59.86798571428517,UAM_V4
10,19,29,7167.0673,7173.674829965483,7196.896551724138,6.6075299654830815,29.829251724137976,6.6075299654830815,29.829251724137976,UAM_V4
10,20,30,7034.5317,7030.282585689923,7081.333333333333,-4.249114310076948,46.801633333333484,4.249114310076948,46.801633333333484,UAM_V4
10,21,31,6813.0902,6751.401163887297,6849.354838709677,-61.689036112702524,36.264638709677456,61.689036112702524,36.264638709677456,FRDM2012
10,22,32,6671.0,6598.69860241273,6727.1875,-72.30139758727,56.1875,72.30139758727,56.1875,FRDM2012
10,23,33,6436.0,6459.1131,6482.121212121212,23.113099999999577,46.12121212121201,23.113099999999577,46.12121212121201,UAM_V4
10,24,34,6287.0,6307.4683,6347.35294117647,20.468300000000454,60.35294117647027,20.468300000000454,60.35294117647027,UAM_V4
11,8,19,6937.8864,6900.01182660457,7014.736842105263,-37.87457339543016,76.85044210526303,37.87457339543016,76.85044210526303,UAM_V4
11,9,20,7298.5028,7250.091334201228,7310.0,-48.41146579877204,11.497199999999793,48.41146579877204,11.497199999999793,FRDM2012
11,10,21,7765.5581,7767.155271557307,7759.523809523809,1.597171557306865,-6.034290476191018,1.597171557306865,6.034290476191018,UAM_V4
11,11,22,7915.6624,7877.563727482497,7860.454545454545,-38.09867251750347,-55.20785454545512,38.09867251750347,55.20785454545512,UAM_V4
11,12,23,8111.4936,8100.158410229502,8080.434782608696,-11.335189770497891,-31.05881739130382,11.335189770497891,31.05881739130382,UAM_V4
11,13,24,8063.4882,8098.569826786282,8017.5,35.08162678628196,-45.98819999999978,35.08162678628196,45.98819999999978,UAM_V4
11,14,25,8101.3979,8140.062420946264,8077.6,38.66452094626402,-23.797899999999572,38.66452094626402,23.797899999999572,FRDM2012
11,15,26,8004.2013,8008.306744313413,7965.0,4.1054443134135,-39.20129999999972,4.1054443134135,39.20129999999972,UAM_V4
11,16,27,7956.9467,7940.898315682251,7936.666666666667,-16.04838431774897,-20.28003333333345,16.04838431774897,20.28003333333345,UAM_V4
11,17,28,7799.2644,7792.254708294973,7783.928571428572,-7.009691705026853,-15.335828571428465,7.009691705026853,15.335828571428465,UAM_V4
11,18,29,7682.1522,7707.158093530037,7716.551724137931,25.0058935300367,34.39952413793071,25.0058935300367,34.39952413793071,UAM_V4
11,19,30,7501.9685,7532.037506801779,7528.333333333333,30.069006801779324,26.36483333333308,30.069006801779324,26.36483333333308,FRDM2012
11,20,31,7398.6778,7399.996090686081,7414.8387096774195,1.3182906860802177,16.160909677419113,1.3182906860802177,16.160909677419113,UAM_V4
11,21,32,7219.8815,7201.976979181058,7226.25,-17.90452081894273,6.368499999999585,17.90452081894273,6.368499999999585,FRDM2012
11,22,33,7089.9262,7084.292133849172,7098.484848484848,-5.634066150827493,8.558648484848163,5.634066150827493,8.558648484848163,UAM_V4
11,23,34,6886.4377,6898.208923068249,6909.411764705882,11.771223068248219,22.974064705881574,11.771223068248219,22.974064705881574,UAM_V4
11,24,35,6745.0,6753.142177158398,6774.0,8.142177158398226,29.0,8.142177158398226,29.0,UAM_V4
11,25,36,6557.0,6551.21885,6565.0,-5.781149999999798,8.0,5.781149999999798,8.0,UAM_V4
11,26,37,6403.0,6400.5,6418.648648648648,-2.5,15.648648648648305,2.5,15.648648648648305,UAM_V4
11,27,38,6216.0,6227.5623,6246.578947368421,11.562299999999595,30.578947368420813,11.562299999999595,30.578947368420813,UAM_V4
11,28,39,6056.0,6061.0,6103.589743589743,5.0,47.58974358974319,5.0,47.58974358974319,UAM_V4
12,8,20,6728.0252,6702.9096037982235,6824.0,-25.115596201776498,95.97479999999996,25.115596201776498,95.97479999999996,UAM_V4
12,9,21,7105.0317,6980.149606914627,7151.9047619047615,-124.88209308537262,46.873061904761926,124.88209308537262,46.873061904761926,FRDM2012
12,10,22,7662.7645,7518.180539966141,7688.181818181818,-144.5839600338595,25.41731818181779,144.5839600338595,25.41731818181779,FRDM2012
12,11,23,7901.1229,7856.597853735931,7879.130434782609,-44.525046264069715,-21.992465217391327,44.525046264069715,21.992465217391327,FRDM2012
12,12,24,8260.7103,8162.264248719564,8224.166666666666,-98.44605128043622,-36.54363333333458,98.44605128043622,36.54363333333458,FRDM2012
12,13,25,8223.5028,8237.207900860109,8185.2,13.70510086010836,-38.30280000000039,13.70510086010836,38.30280000000039,UAM_V4
12,14,26,8333.8711,8397.500102344873,8334.23076923077,63.62900234487279,0.35966923076921375,63.62900234487279,0.35966923076921375,FRDM2012
12,15,27,8263.8525,8260.218013957838,8205.185185185184,-3.6344860421631893,-58.667314814816564,3.6344860421631893,58.667314814816564,UAM_V4
12,16,28,8272.4531,8245.669850410419,8239.285714285714,-26.78324958958183,-33.167385714286866,26.78324958958183,33.167385714286866,UAM_V4
12,17,29,8113.5317,8110.188882507127,8097.931034482759,-3.3428174928722,-15.600665517240486,3.3428174928722,15.600665517240486,UAM_V4
12,18,30,8054.425,8067.172712309593,8072.333333333333,12.747712309593226,17.90833333333285,12.747712309593226,17.90833333333285,UAM_V4
12,19,31,7869.1886,7894.3811376729345,7902.258064516129,25.192537672934122,33.06946451612839,25.192537672934122,33.06946451612839,UAM_V4
12,20,32,7803.8411,7814.371139088786,7836.875,10.530039088785998,33.03390000000036,10.530039088785998,33.03390000000036,UAM_V4
12,21,33,7636.4382,7620.392318931886,7643.636363636364,-16.045881068113886,7.19816363636437,16.045881068113886,7.19816363636437,FRDM2012
12,22,34,7550.3919,7532.909746622404,7556.764705882353,-17.48215337759575,6.372805882353532,17.48215337759575,6.372805882353532,FRDM2012
12,23,35,7356.2338,7358.189975034108,7368.0,1.9561750341081279,11.766200000000026,1.9561750341081279,11.766200000000026,UAM_V4
12,24,36,7244.4202,7249.307778500788,7267.222222222223,4.88757850078855,22.80202222222306,4.88757850078855,22.80202222222306,UAM_V4
12,25,37,7055.1115,7047.872996851133,7064.054054054054,-7.2385031488665845,8.942554054054199,7.2385031488665845,8.942554054054199,UAM_V4
12,26,38,6928.0,6870.730316061896,6955.0,-57.26968393810421,27.0,57.26968393810421,27.0,FRDM2012
12,27,39,6734.0,6693.039012678491,6775.641025641025,-40.96098732150858,41.64102564102541,40.96098732150858,41.64102564102541,UAM_V4
12,29,41,6425.0,6412.8885,6438.292682926829,-12.111499999999978,13.292682926829002,12.111499999999978,13.292682926829002,UAM_V4
13,8,21,6297.0,6454.695606084679,6370.0,157.69560608467873,73.0,157.69560608467873,73.0,FRDM2012
13,9,22,6782.0,6929.316889440982,6813.181818181818,147.31688944098187,31.181818181818016,147.31688944098187,31.181818181818016,FRDM2012
13,10,23,7335.7275,7338.664441916557,7343.478260869565,2.9369419165568615,7.750760869565056,2.9369419165568615,7.750760869565056,UAM_V4
13,11,24,7649.5806,7626.580174656694,7632.5,-23.000425343306233,-17.08060000000023,23.000425343306233,17.08060000000023,FRDM2012
13,12,25,8021.1366,8008.21095317096,7988.4,-12.925646829039579,-32.73660000000018,12.925646829039579,32.73660000000018,UAM_V4
13,13,26,8149.7653,8135.291605637759,8103.461538461538,-14.473694362241076,-46.30376153846191,14.473694362241076,46.30376153846191,UAM_V4
13,14,27,8331.5533,8323.393784308135,8280.0,-8.159515691864726,-51.55329999999958,8.159515691864726,51.55329999999958,UAM_V4
13,15,28,8309.8969,8318.295160590456,8266.785714285714,8.39826059045663,-43.111185714285966,8.39826059045663,43.111185714285966,UAM_V4
13,16,29,8348.4647,8366.894714517506,8306.206896551725,18.430014517505697,-42.25780344827581,18.430014517505697,42.25780344827581,UAM_V4
13,17,30,8261.1049,8273.582887415527,8203.0,12.477987415526513,-58.10490000000027,12.477987415526513,58.10490000000027,UAM_V4
13,18,31,8225.518,8228.938224677882,8228.064516129032,3.4202246778822882,2.5465161290321703,3.4202246778822882,2.5465161290321703,FRDM2012
13,19,32,8100.3449,8093.957154038263,8092.499999999999,-6.387745961736982,-7.844900000000962,6.387745961736982,7.844900000000962,UAM_V4
13,20,33,8020.6172,8030.939938533417,8043.030303030303,10.322738533417578,22.41310303030332,10.322738533417578,22.41310303030332,UAM_V4
13,21,34,7860.3506,7879.339170410792,7889.117647058823,18.988570410791908,28.767047058823664,18.988570410791908,28.767047058823664,UAM_V4
13,22,35,7787.1243,7789.617695109021,7812.571428571428,2.493395109020639,25.44712857142804,2.493395109020639,25.44712857142804,UAM_V4
13,23,36,7623.5154,7622.837549300543,7653.888888888889,-0.6778506994569398,30.37348888888846,0.6778506994569398,30.37348888888846,UAM_V4
13,24,37,7531.316,7533.6523619650125,7559.459459459459,2.3363619650126566,28.143459459459336,2.3363619650126566,28.143459459459336,UAM_V4
13,25,38,7370.0,7367.317255044822,7395.789473684211,-2.68274495517835,25.78947368421086,2.68274495517835,25.78947368421086,UAM_V4
13,26,39,7260.0,7259.854993826495,7290.51282051282,-0.14500617350495304,30.512820512820326,0.14500617350495304,30.512820512820326,UAM_V4
13,27,40,7097.0,7109.0672412030735,7156.5,12.067241203073536,59.5,12.067241203073536,59.5,UAM_V4
13,28,41,6980.0,6998.718834043284,7053.170731707317,18.718834043284005,73.17073170731692,18.718834043284005,73.17073170731692,UAM_V4
13,29,42,6829.0,6825.009624582735,6841.666666666667,-3.9903754172646586,12.66666666666697,3.9903754172646586,12.66666666666697,UAM_V4
13,30,43,6712.0,6700.0,6704.883720930233,-12.0,-7.116279069767188,12.0,7.116279069767188,FRDM2012
14,8,22,6044.0,6409.7575,6087.727272727273,365.7574999999997,43.727272727272975,365.7574999999997,43.727272727272975,FRDM2012
14,9,23,6554.0,6567.668701588707,6598.260869565217,13.668701588707336,44.260869565217035,13.668701588707336,44.260869565217035,UAM_V4
14,10,24,7167.2329,7026.619456111803,7222.083333333333,-140.61344388819725,54.85043333333306,140.61344388819725,54.85043333333306,FRDM2012
14,11,25,7480.1109,7388.313075113162,7515.2,-91.79782488683759,35.089100000000144,91.79782488683759,35.089100000000144,FRDM2012
14,12,26,7924.7083,7978.453255669086,7927.307692307692,53.74495566908536,2.599392307692142,53.74495566908536,2.599392307692142,FRDM2012
14,13,27,8124.342,8115.113642252961,8092.962962962963,-9.228357747038899,-31.37903703703705,9.228357747038899,31.37903703703705,UAM_V4
14,14,28,8447.7445,8354.293054590986,8382.857142857143,-93.45144540901492,-64.88735714285758,93.45144540901492,64.88735714285758,FRDM2012
14,15,29,8448.6361,8413.172248494739,8348.965517241379,-35.46385150526112,-99.6705827586211,35.46385150526112,99.6705827586211,UAM_V4
14,16,30,8520.6549,8571.758010697718,8469.666666666666,51.103110697718876,-50.98823333333348,51.103110697718876,50.98823333333348,FRDM2012
14,17,31,8458.2916,8487.855313055996,8404.838709677419,29.563713055995322,-53.45289032258188,29.563713055995322,53.45289032258188,UAM_V4
14,18,32,8481.469,8476.012916588526,8445.9375,-5.456083411472719,-35.53149999999914,5.456083411472719,35.53149999999914,UAM_V4
14,19,33,8361.0596,8350.190240337735,8335.454545454546,-10.869359662265197,-25.60505454545455,10.869359662265197,25.60505454545455,UAM_V4
14,20,34,8337.1659,8324.937710499591,8326.470588235294,-12.228189500408917,-10.695311764706275,12.228189500408917,10.695311764706275,FRDM2012
14,21,35,8169.5644,8175.551150662263,8184.285714285715,5.986750662263148,14.72131428571447,5.986750662263148,14.72131428571447,UAM_V4
14,22,36,8112.5199,8127.905983502787,8143.333333333333,15.386083502787187,30.813433333332796,15.386083502787187,30.813433333332796,UAM_V4
14,23,37,7952.9033,7958.153129773138,7971.081081081081,5.249829773138117,18.177781081080866,5.249829773138117,18.177781081080866,UAM_V4
14,24,38,7892.8297,7885.973986637685,7919.736842105263,-6.855713362315328,26.90714210526312,6.855713362315328,26.90714210526312,UAM_V4
14,25,39,7730.9793,7718.947090141436,7758.974358974359,-12.032209858563874,27.99505897435938,12.032209858563874,27.99505897435938,UAM_V4
14,26,40,7655.8247,7656.373989486692,7676.25,0.5492894866920324,20.42529999999988,0.5492894866920324,20.42529999999988,UAM_V4
14,27,41,7482.0,7494.563685845543,7546.829268292683,12.56368584554275,64.82926829268308,12.56368584554275,64.82926829268308,UAM_V4
14,28,42,7410.0,7392.975735287788,7475.952380952381,-17.024264712212243,65.95238095238074,17.024264712212243,65.95238095238074,UAM_V4
14,29,43,7251.0,7235.415682074454,7270.232558139535,-15.584317925546202,19.232558139535286,15.584317925546202,19.232558139535286,UAM_V4
14,30,44,7156.0,7158.393374727984,7158.181818181818,2.3933747279843374,2.1818181818180165,2.3933747279843374,2.1818181818180165,FRDM2012
14,31,45,7004.0,7020.0,6970.888888888889,16.0,-33.11111111111131,16.0,33.11111111111131,UAM_V4
15,9,24,6165.0,6488.5158,6190.416666666667,323.5158000000001,25.41666666666697,323.5158000000001,25.41666666666697,FRDM2012
15,10,25,6794.0,6904.54004349905,6843.2,110.54004349904972,49.19999999999982,110.54004349904972,49.19999999999982,FRDM2012
15,11,26,7198.0,7166.155415880791,7186.538461538462,-31.844584119208776,-11.461538461538112,31.844584119208776,11.461538461538112,FRDM2012
15,12,27,7661.0894,7654.693625698649,7628.148148148148,-6.395774301350684,-32.94125185185203,6.395774301350684,32.94125185185203,UAM_V4
15,13,28,7907.4842,7930.766510280879,7886.428571428572,23.282310280878846,-21.055628571428315,23.282310280878846,21.055628571428315,FRDM2012
15,14,29,8251.2368,8213.90437183123,8166.206896551724,-37.332428168771,-85.02990344827685,37.332428168771,85.02990344827685,UAM_V4
15,15,30,8353.5064,8309.861791611273,8288.333333333334,-43.64460838872765,-65.17306666666627,43.64460838872765,65.17306666666627,UAM_V4
15,16,31,8481.1677,8494.16681193811,8436.451612903225,12.999111938110218,-44.71608709677457,12.999111938110218,44.71608709677457,UAM_V4
15,17,32,8464.1203,8499.346435148282,8400.3125,35.22613514828117,-63.8078000000005,35.22613514828117,63.8078000000005,UAM_V4
15,18,33,8513.8073,8533.271691867021,8463.030303030304,19.464391867020822,-50.776996969696484,19.464391867020822,50.776996969696484,UAM_V4
15,19,34,8448.1856,8432.93944967816,8403.823529411764,-15.246150321840105,-44.36207058823675,15.246150321840105,44.36207058823675,UAM_V4
15,20,35,8446.2496,8426.701790071511,8408.0,-19.547809928488277,-38.24959999999919,19.547809928488277,38.24959999999919,UAM_V4
15,21,36,8307.8692,8323.691797120562,8308.333333333334,15.822597120562932,0.4641333333347575,15.822597120562932,0.4641333333347575,FRDM2012
15,22,37,8267.5561,8293.688543402217,8268.918918918918,26.132443402217177,1.3628189189184923,26.132443402217177,1.3628189189184923,FRDM2012
15,23,38,8147.2749,8158.052351305052,8149.473684210527,10.777451305051727,2.1987842105263553,10.777451305051727,2.1987842105263553,FRDM2012
15,24,39,8097.9701,8096.556904100301,8099.74358974359,-1.4131958996986214,1.7734897435902894,1.4131958996986214,1.7734897435902894,UAM_V4
15,25,40,7981.4177,7966.1166550420885,7978.0,-15.301044957911472,-3.417699999999968,15.301044957911472,3.417699999999968,FRDM2012
15,26,41,7906.5513,7899.522233903724,7909.756097560976,-7.029066096276438,3.2047975609757486,7.029066096276438,3.2047975609757486,FRDM2012
15,27,42,7765.9122,7778.086516161979,7769.761904761905,12.174316161978822,3.8497047619048317,12.174316161978822,3.8497047619048317,FRDM2012
15,28,43,7681.0,7691.148363630529,7693.488372093023,10.148363630529275,12.488372093022917,10.148363630529275,12.488372093022917,UAM_V4
15,29,44,7552.0,7553.174381067338,7549.090909090909,1.1743810673378903,-2.9090909090909918,1.1743810673378903,2.9090909090909918,UAM_V4
15,30,45,7456.0,7458.087982260899,7438.444444444444,2.0879822608985705,-17.555555555555657,2.0879822608985705,17.555555555555657,UAM_V4
15,31,46,7320.0,7337.360307795306,7282.173913043478,17.360307795305744,-37.826086956521976,17.360307795305744,37.826086956521976,UAM_V4
15,32,47,7209.0,7231.0,7165.95744680851,22.0,-43.04255319148979,22.0,43.04255319148979,UAM_V4
16,10,26,6525.0,6834.874100000001,6600.7692307692305,309.8741000000009,75.76923076923049,309.8741000000009,75.76923076923049,FRDM2012
16,11,27,6960.0,6970.694081788016,6970.740740740741,10.694081788015865,10.740740740740875,10.694081788015865,10.740740740740875,UAM_V4
16,12,28,7478.7911,7366.268958099365,7471.785714285715,-112.52214190063569,-7.005385714285694,112.52214190063569,7.005385714285694,FRDM2012
16,13,29,7746.3826,7662.355446274245,7729.310344827586,-84.02715372575494,-17.07225517241386,84.02715372575494,17.07225517241386,FRDM2012
16,14,30,8122.7081,8127.854863090094,8092.666666666667,5.146763090094282,-30.04143333333286,5.146763090094282,30.04143333333286,UAM_V4
16,15,31,8281.8013,8245.680008311083,8226.129032258064,-36.121291688916244,-55.672267741934775,36.121291688916244,55.672267741934775,UAM_V4
16,16,32,8493.1301,8460.21562429279,8463.4375,-32.91447570720993,-29.69260000000031,32.91447570720993,29.69260000000031,FRDM2012
16,17,33,8497.6304,8510.217127174208,8456.363636363636,12.586727174208136,-41.266763636363976,12.586727174208136,41.266763636363976,UAM_V4
16,18,34,8583.4986,8614.535872506596,8554.117647058823,31.0372725065954,-29.380952941177384,31.0372725065954,29.380952941177384,FRDM2012
16,19,35,8537.8511,8533.07594693899,8513.142857142857,-4.775153061009405,-24.708242857142977,4.775153061009405,24.708242857142977,UAM_V4
16,20,36,8575.39,8550.24504282633,8560.555555555555,-25.144957173670264,-14.83444444444467,25.144957173670264,14.83444444444467,FRDM2012
16,21,37,8459.9363,8465.605695488155,8469.45945945946,5.669395488155715,9.523159459460658,5.669395488155715,9.523159459460658,UAM_V4
16,22,38,8448.7829,8471.422837943177,8468.157894736842,22.639937943176847,19.374994736841472,22.639937943176847,19.374994736841472,FRDM2012
16,23,39,8344.2698,8357.883318209062,8355.641025641025,13.613518209062022,11.371225641025376,13.613518209062022,11.371225641025376,FRDM2012
16,24,40,8329.3255,8332.006781829707,8340.5,2.6812818297057674,11.17449999999917,2.6812818297057674,11.17449999999917,UAM_V4
16,25,41,8229.6358,8217.16439927978,8224.390243902439,-12.471400720220117,-5.245556097561348,12.471400720220117,5.245556097561348,FRDM2012
16,26,42,8193.2275,8177.366076915091,8189.761904761905,-15.861423084909802,-3.4655952380962844,15.861423084909802,3.4655952380962844,FRDM2012
16,27,43,8063.8276,8064.490897601469,8061.162790697675,0.6632976014698215,-2.6648093023250112,0.6632976014698215,2.6648093023250112,UAM_V4
16,28,44,7996.0154,8004.493949356028,8000.909090909091,8.478549356027543,4.893690909090765,8.478549356027543,4.893690909090765,FRDM2012
16,29,45,7867.0,7871.773407727408,7854.888888888889,4.773407727408085,-12.111111111111313,4.773407727408085,12.111111111111313,UAM_V4
16,30,46,7785.0,7765.560521607028,7776.086956521739,-19.439478392971978,-8.913043478260988,19.439478392971978,8.913043478260988,FRDM2012
16,31,47,7652.0,7629.305133890737,7618.510638297872,-22.694866109262875,-33.48936170212801,22.694866109262875,33.48936170212801,UAM_V4
16,32,48,7552.0,7568.432775381994,7524.791666666667,16.43277538199436,-27.20833333333303,16.43277538199436,27.20833333333303,UAM_V4
16,33,49,7400.0,7437.0,7372.040816326531,37.0,-27.959183673468942,37.0,27.959183673468942,FRDM2012
17,11,28,6587.0,6683.987718508279,6636.428571428572,96.9877185082787,49.42857142857156,96.9877185082787,49.42857142857156,FRDM2012
17,12,29,7129.0,7258.634065493328,7142.413793103448,129.6340654933283,13.41379310344837,129.6340654933283,13.41379310344837,FRDM2012
17,13,30,7472.1698,7447.824110690532,7465.666666666667,-24.34568930946807,-6.503133333332698,24.34568930946807,6.503133333332698,FRDM2012
17,14,31,7869.2101,7850.764280032903,7837.419354838709,-18.445819967097123,-31.790745161290943,18.445819967097123,31.790745161290943,UAM_V4
17,15,32,8072.4058,8064.608720203246,8032.8125,-7.797079796754588,-39.593300000000454,7.797079796754588,39.593300000000454,UAM_V4
17,16,33,8304.7557,8311.84449828525,8271.515151515152,7.0887982852509595,-33.24054848484775,7.0887982852509595,33.24054848484775,UAM_V4
17,17,34,8398.9706,8401.278728265239,8351.176470588236,2.308128265238338,-47.794129411764516,2.308128265238338,47.794129411764516,UAM_V4
17,18,35,8520.279,8524.667481899372,8490.57142857143,4.388481899371982,-29.7075714285711,4.388481899371982,29.7075714285711,UAM_V4
17,19,36,8521.9322,8520.76224907325,8492.777777777777,-1.1699509267491521,-29.15442222222191,1.1699509267491521,29.15442222222191,UAM_V4
17,20,37,8570.2816,8558.706287449926,8552.702702702703,-11.575312550074159,-17.578897297296862,11.575312550074159,17.578897297296862,UAM_V4
17,21,38,8505.4817,8509.848101948714,8506.842105263158,4.366401948713246,1.3604052631580998,4.366401948713246,1.3604052631580998,FRDM2012
17,22,39,8494.4032,8515.90311169486,8517.692307692309,21.499911694860202,23.28910769230788,21.499911694860202,23.28910769230788,UAM_V4
17,23,40,8427.766,8441.82887865277,8433.25,14.06287865277045,5.484000000000378,14.06287865277045,5.484000000000378,FRDM2012
17,24,41,8412.9593,8420.857304089544,8437.317073170732,7.898004089543974,24.35777317073189,7.898004089543974,24.35777317073189,UAM_V4
17,25,42,8345.8864,8344.322537889455,8351.666666666666,-1.5638621105445054,5.780266666666648,1.5638621105445054,5.780266666666648,UAM_V4
17,26,43,8323.8672,8316.059259504429,8319.302325581395,-7.807940495571529,-4.564874418605541,7.807940495571529,4.564874418605541,FRDM2012
17,27,44,8234.4788,8233.134222899125,8217.5,-1.34457710087554,-16.978800000000774,1.34457710087554,16.978800000000774,UAM_V4
17,28,45,8181.5991,8178.295196947138,8172.666666666667,-3.3039030528625517,-8.932433333333393,3.3039030528625517,8.932433333333393,UAM_V4
17,29,46,8080.7757,8079.323677819182,8055.217391304348,-1.4520221808179485,-25.55830869565216,1.4520221808179485,25.55830869565216,UAM_V4
17,30,47,7992.0,8002.610801872242,7974.04255319149,10.610801872241609,-17.957446808510213,10.610801872241609,17.957446808510213,UAM_V4
17,31,48,7883.0,7884.858671108865,7842.708333333333,1.8586711088646553,-40.29166666666697,1.8586711088646553,40.29166666666697,UAM_V4
17,32,49,7785.0,7775.351979316942,7751.0204081632655,-9.648020683058348,-33.97959183673447,9.648020683058348,33.97959183673447,UAM_V4
17,33,50,7651.0,7643.781207704322,7617.4,-7.218792295678213,-33.600000000000364,7.218792295678213,33.600000000000364,UAM_V4
17,34,51,7530.0,7578.0,7519.21568627451,48.0,-10.784313725490392,48.0,10.784313725490392,FRDM2012
17,35,52,7386.0,7419.0,7378.461538461538,33.0,-7.538461538461888,33.0,7.538461538461888,FRDM2012
18,11,29,6276.0,6575.0441,6357.931034482759,299.04410000000007,81.93103448275906,299.04410000000007,81.93103448275906,FRDM2012
18,12,30,6866.0,6910.475342984017,6933.0,44.475342984016606,67.0,44.475342984016606,67.0,UAM_V4
18,13,31,7252.0,7157.214228550459,7273.870967741936,-94.78577144954124,21.8709677419356,94.78577144954124,21.8709677419356,FRDM2012
18,14,32,7700.0089,7587.336817022138,7691.25,-112.67208297786146,-8.758899999999812,112.67208297786146,8.758899999999812,FRDM2012
18,15,33,7928.9559,7917.7506802131775,7901.515151515152,-11.205219786822454,-27.440748484847973,11.205219786822454,27.440748484847973,UAM_V4
18,16,34,8197.6724,8230.406253401208,8183.823529411765,32.73385340120876,-13.848870588234604,32.73385340120876,13.848870588234604,FRDM2012
18,17,35,8327.4621,8333.40217581164,8300.57142857143,5.9400758116389625,-26.890671428571295,5.9400758116389625,26.890671428571295,UAM_V4
18,18,36,8519.9096,8490.575817866773,8501.666666666666,-29.333782133227942,-18.242933333334804,29.333782133227942,18.242933333334804,FRDM2012
18,19,37,8527.1406,8515.409947401919,8530.0,-11.730652598082088,2.8593999999993684,11.730652598082088,2.8593999999993684,FRDM2012
18,20,38,8614.2807,8616.431792970458,8625.526315789473,2.151092970458194,11.245615789473959,2.151092970458194,11.245615789473959,UAM_V4
18,21,39,8562.5988,8570.539961041959,8591.794871794871,7.941161041959276,29.196071794871386,7.941161041959276,29.196071794871386,UAM_V4
18,22,40,8595.2594,8610.114075099294,8641.75,14.854675099293672,46.490599999999176,14.854675099293672,46.490599999999176,UAM_V4
18,23,41,8534.3733,8542.16508297995,8570.243902439024,7.791782979949858,35.87060243902488,7.791782979949858,35.87060243902488,UAM_V4
18,24,42,8555.6141,8554.268318537266,8600.714285714286,-1.3457814627345215,45.100185714285544,1.3457814627345215,45.100185714285544,UAM_V4
18,25,43,8488.2382,8490.10179527705,8507.67441860465,1.8635952770509903,19.436218604651003,1.8635952770509903,19.436218604651003,UAM_V4
18,26,44,8493.8411,8504.78362920814,8509.318181818182,10.942529208139604,15.477081818182342,10.942529208139604,15.477081818182342,UAM_V4
18,27,45,8419.9526,8421.616500219947,8421.555555555555,1.6639002199462993,1.6029555555542174,1.6639002199462993,1.6029555555542174,FRDM2012
18,28,46,8412.3835,8389.654291378049,8396.739130434782,-22.72920862195133,-15.644369565217858,22.72920862195133,15.644369565217858,FRDM2012
18,29,47,8311.425,8299.214871954679,8278.08510638298,-12.210128045320744,-33.3398936170197,12.210128045320744,33.3398936170197,UAM_V4
18,30,48,8243.6656,8256.642073943302,8215.208333333334,12.976473943301244,-28.457266666666328,12.976473943301244,28.457266666666328,UAM_V4
18,31,49,8132.0,8138.924860131553,8088.163265306122,6.924860131553032,-43.83673469387759,6.924860131553032,43.83673469387759,UAM_V4
18,32,50,8054.0,8048.239280086015,8014.4,-5.760719913984758,-39.600000000000364,5.760719913984758,39.600000000000364,UAM_V4
18,33,51,7922.0,7901.363696607785,7885.686274509804,-20.636303392215268,-36.31372549019579,20.636303392215268,36.31372549019579,UAM_V4
18,34,52,7827.0,7802.139269297241,7808.846153846154,-24.8607307027587,-18.153846153845734,24.8607307027587,18.153846153845734,FRDM2012
18,35,53,7677.0,7706.699470940637,7660.188679245283,29.699470940637184,-16.81132075471669,29.699470940637184,16.81132075471669,FRDM2012
18,36,54,7578.0,7600.0,7573.888888888889,22.0,-4.111111111111313,22.0,4.111111111111313,FRDM2012
19,12,31,6487.0,6818.1591,6573.870967741936,331.15909999999985,86.8709677419356,331.15909999999985,86.8709677419356,FRDM2012
19,13,32,6920.0,7017.718344305576,6962.8125,97.71834430557556,42.8125,97.71834430557556,42.8125,FRDM2012
19,14,33,7392.0,7369.250650492024,7405.454545454545,-22.74934950797615,13.454545454545041,22.74934950797615,13.454545454545041,FRDM2012
19,15,34,7670.0,7649.920916468342,7660.8823529411775,-20.079083531658398,-9.117647058822513,20.079083531658398,9.117647058822513,FRDM2012
19,16,35,7965.8409,7982.100768410955,7961.142857142857,16.259868410955278,-4.698042857143264,16.259868410955278,4.698042857143264,FRDM2012
19,17,36,8142.2233,8163.2585944659,8132.777777777777,21.035294465900733,-9.44552222222228,21.035294465900733,9.44552222222228,FRDM2012
19,18,37,8339.848,8355.626450821715,8346.756756756757,15.778450821715523,6.908756756756702,15.778450821715523,6.908756756756702,FRDM2012
19,19,38,8438.0593,8418.434450314837,8427.894736842105,-19.62484968516401,-10.164563157895827,19.62484968516401,10.164563157895827,FRDM2012
19,20,39,8557.0258,8522.984625818313,8560.25641025641,-34.041174181686074,3.2306102564107277,34.041174181686074,3.2306102564107277,FRDM2012
19,21,40,8538.0907,8545.140244816826,8563.5,7.049544816825801,25.409299999999348,7.049544816825801,25.409299999999348,UAM_V4
19,22,41,8576.0731,8606.760721118277,8622.926829268292,30.687621118277093,46.85372926829223,30.687621118277093,46.85372926829223,UAM_V4
19,23,42,8551.2571,8564.173091891495,8593.57142857143,12.915991891493832,42.31432857142863,12.915991891493832,42.31432857142863,UAM_V4
